time files tags numtags
0.110503 52738 6290 8
0.074482 53043 6319 3
0.131412 53959 6436 6
1.54859 54003 6444 1
0.138408 57690 6801 7
0.102876 57916 6825 8
0.135222 58505 6887 9
0.322922 59551 7009 10
0.210775 60054 7056 2
0.161435 60616 7111 12
0.445898 61520 7211 11
0.15689 64370 7488 7
0.253598 64480 7499 4
0.463015 66239 7695 11
0.232616 68134 7895 1
0.142367 70417 8127 8
0.092202 72378 8366 6
0.093851 72652 8394 5
0.411453 72654 8396 13
0.272229 74140 8546 4
0.293618 74186 8548 8
0.534999 75555 8683 2
0.217303 75783 8707 15
0.339897 77188 8846 7
0.166242 79917 9137 10
0.257371 80390 9184 7
0.109549 81826 9318 5
0.126714 83528 9482 7
0.248689 83588 9485 3
0.134836 84232 9543 7
0.806845 85054 9626 4
0.503057 86537 9768 11
0.11782 86569 9776 7
6.24421 87348 9844 10
0.495067 87967 9913 6
0.36695 88763 9996 9
0.401317 89647 10081 12
0.209328 89928 10101 11
0.773057 91408 10255 14
0.247742 92106 10326 6
0.064905 92136 10330 4
0.331106 92613 10372 9
0.274851 95160 10626 6
0.212217 97356 10845 1
0.164775 98396 10934 8
0.306779 99148 11016 11
0.083936 1240 1008 5
0.090571 1935 1010 10
0.095553 2793 1012 4
0.115561 3401 1015 7
0.107182 3479 1016 6
0.086741 5345 1029 7
0.174129 5516 1032 11
0.117613 8316 1041 10
0.090907 10050 1053 9
0.167535 10092 1054 15
0.172638 10732 1057 10
0.163832 11012 1059 9
0.089481 11981 1064 3
0.122914 12685 1068 6
0.042546 12951 1071 2
0.23572 15382 1081 13
0.089337 16827 1089 8
0.210659 17124 1093 12
0.085404 19034 1111 8
0.14673 19662 1114 13
0.063856 22299 1128 3
0.074187 22869 1134 6
0.069316 24121 1147 5
0.118131 26452 1166 9
0.209523 26867 1169 11
0.12225 27190 1171 4
0.311664 29632 1182 16
0.033655 30214 1187 1
0.132629 30789 1193 12
0.122626 32391 1200 10
0.185507 33038 1204 16
0.059568 35315 1211 1
0.11367 36519 1224 9
0.177782 38442 1237 10
0.10226 38659 1239 8
0.134103 41104 1253 7
0.103727 41801 1255 6
0.139121 42195 1262 7
0.173004 44216 1273 14
0.234092 44866 1278 14
0.441428 46792 1291 7
0.162709 46849 1292 12
0.355914 47330 1294 9
0.135165 49025 1308 7
0.146374 49487 1311 8
0.082631 50299 1319 1
9.23004 51972 1329 4
0.351933 52041 1330 13
0.304439 52863 1339 6
0.2304 53368 1342 6
0.355365 54009 1349 12
0.220766 54310 1350 7
0.274039 55237 1355 5
0.24197 55827 1357 12
0.273717 57233 1362 7
0.233699 58308 1368 2
0.255784 59771 1377 11
0.280751 62136 1387 10
0.120603 62573 1390 6
0.146189 63869 1398 8
0.301541 64450 1405 8
3.01506 65068 1407 13
0.938414 65263 1408 9
0.150246 67621 1422 7
0.20104 68071 1423 12
7.21765 68490 1428 2
0.252138 68598 1429 11
10.9422 69624 1435 16
2.67522 72574 1447 3
0.184868 72973 1449 12
0.070218 4149 523 5
0.085266 5130 529 8
0.08829 6094 530 6
0.083468 6179 531 2
0.108152 7415 539 3
0.132585 7457 540 8
0.079602 10070 560 7
0.097072 10310 563 9
0.090924 12351 574 4
0.171852 13223 581 10
0.213324 13703 587 18
0.156719 15693 593 13
0.06158 16846 602 3
0.260315 19654 619 7
0.20842 21902 627 4
0.237034 21977 628 4
0.711321 22041 630 5
6.28247 22296 632 9
0.40231 22985 635 21
9.99209 23290 636 8
0.412496 24263 639 5
7.21702 25087 645 6
0.25296 25879 652 7
0.33258 25911 653 16
3.92262 27206 661 14
1.68791 28965 671 3
0.299551 29883 675 5
6.82415 30939 690 7
0.281748 32622 704 9
0.398694 35385 718 19
0.101087 35936 723 9
0.378507 37739 738 7
0.286067 39184 742 9
0.374617 39596 745 15
4.78135 40630 750 13
0.313243 40712 751 6
0.110522 40736 752 7
0.256785 40751 753 4
0.254541 41153 757 4
0.041909 41179 758 2
0.5303 42449 766 20
0.254493 42507 767 2
0.080813 44862 781 4
0.235245 45498 784 6
0.079882 45925 787 7
0.458732 47067 795 12
0.2208 47268 798 7
0.055418 48433 803 3
0.099 49080 806 8
0.103705 49873 808 5
0.187043 52158 813 15
14.3858 52161 814 5
0.123684 52828 822 7
0.167375 53171 825 11
0.270819 54349 832 8
0.191364 54458 833 13
0.035515 54923 835 1
0.071708 56599 850 5
0.303208 56912 851 17
0.13307 56929 852 12
0.39029 57273 855 6
0.21584 58599 862 12
0.086504 60447 872 7
0.053312 62421 880 3
0.226632 63949 888 6
0.232481 70511 925 1
0.296357 71066 928 13
0.334346 71862 932 6
0.169811 72209 934 1
0.200096 72877 938 6
0.234834 73813 947 4
0.05989 74204 951 5
26.8568 74632 954 9
0.618955 75193 957 6
0.376418 75961 961 14
0.128371 78875 977 11
0.058785 78961 979 4
0.180835 80871 989 11
0.071929 82167 1000 5
0.22641 83925 1012 4
0.035623 86220 1024 1
0.051562 86283 1026 3
0.095043 87399 1034 5
0.275702 93473 1073 5
0.248642 95555 1088 6
0.301389 96010 1090 11
0.279154 98096 1098 10
0.335686 98125 1099 10
11.6052 98390 1100 7
0.277466 98888 1101 10
