time files tags numtags
0.280101 85099 2242 12 
0.129483 86290 2258 5 
0.239188 87969 2278 10 
0.397749 88432 2279 14 
0.275547 91126 2331 11 
0.146539 92949 2354 8 
0.133267 93758 2369 7 
0.344316 94043 2372 16 
0.212906 96387 2407 11 
0.18107 97515 2422 6 
0.145823 99032 2443 8 
0.121812 244 1025 4 
0.184737 594 1055 5 
0.285757 802 1084 12 
0.139822 1126 1111 7 
0.336836 6360 1656 15 
0.141347 7156 1728 7 
0.217112 7291 1739 2 
0.20515 9713 1980 9 
0.255852 9890 1998 10 
0.166284 11378 2171 9 
0.227479 14631 2495 5 
0.283575 15636 2571 9 
0.172189 16503 2673 8 
0.112445 16610 2681 4 
0.198969 17417 2765 4 
0.210633 17560 2774 8 
0.176044 18887 2922 10 
0.130417 19076 2937 7 
0.112848 21666 3197 5 
0.319444 22164 3241 13 
0.218027 22379 3268 8 
0.261213 22489 3280 11 
0.26086 23587 3381 10 
0.146723 24826 3514 7 
0.224145 25664 3600 6 
3.82836 25707 3605 10 
0.16249 25991 3630 7 
0.366937 26709 3698 13 
0.244223 27192 3747 11 
0.238028 27773 3805 8 
0.373235 29558 3961 12 
0.159931 29711 3977 6 
0.143812 29892 3996 6 
0.277201 30513 4055 9 
0.210444 30725 4077 7 
0.2424 30831 4092 13 
0.192262 30859 4098 5 
0.256272 33082 4314 10 
0.272185 33199 4324 9 
0.304737 33540 4352 10 
0.20839 33566 4359 6 
0.158524 34717 4471 2 
0.187647 34778 4477 5 
0.148645 35194 4518 7 
0.315913 35951 4610 13 
0.212708 36292 4643 6 
0.217722 36918 4713 6 
0.219575 37452 4767 6 
0.311149 37923 4820 11 
0.241276 39551 4990 9 
0.339114 39946 5033 9 
0.136447 40021 5042 6 
0.102452 41477 5200 4 
0.191982 42372 5285 5 
0.313756 42808 5320 11 
0.151336 43718 5408 5 
0.124926 44563 5488 0 
0.312596 44651 5496 13 
0.232439 45969 5633 9 
0.208063 46178 5648 6 
0.137319 46220 5654 4 
0.193242 46569 5694 8 
0.197569 46674 5706 10 
0.156483 47053 5739 7 
0.19437 47645 5792 11 
0.168447 48109 5838 6 
0.121366 48116 5839 5 
0.164776 48799 5898 3 
0.173642 48879 5911 7 
0.159894 49614 5984 9 
0.278999 49848 6006 9 
0.136237 50574 6075 6 
0.260933 50677 6089 9 
0.150129 50685 6092 6 
0.258021 51993 6209 10 
0.138092 52154 6230 5 
0.174201 52189 6238 3 
0.143205 52738 6289 6 
0.289118 53043 6318 10 
0.158475 53959 6435 3 
0.206885 54003 6443 7 
0.204498 57690 6800 6 
0.142682 57916 6824 5 
0.141384 58505 6886 7 
0.130544 59551 7008 6 
0.174202 60054 7055 9 
0.157999 60616 7110 9 
0.202528 61520 7210 10 
0.240899 64370 7487 6 
0.224241 64480 7498 7 
0.17558 66239 7694 8 
0.265776 68134 7894 13 
0.230666 70417 8126 8 
0.176221 72378 8365 9 
0.171959 72652 8393 7 
0.337827 72654 8395 12 
0.245485 74140 8545 9 
0.151263 74186 8547 4 
0.411968 75555 8682 7 
0.272547 75783 8706 10 
1.53524 77188 8845 6 
0.121668 79917 9136 2 
0.265038 80390 9183 10 
0.214811 81826 9317 5 
0.145672 83528 9481 5 
0.234269 83588 9484 14 
0.398073 84232 9542 10 
0.225918 85054 9625 7 
0.264783 86537 9767 7 
0.193011 86569 9775 9 
0.176875 87348 9843 7 
0.222675 87967 9912 9 
0.21594 88763 9995 13 
0.273805 89647 10080 10 
0.242471 89928 10100 9 
0.126934 91408 10254 5 
0.218724 92106 10325 7 
0.169455 92136 10329 7 
0.148841 92613 10371 2 
0.1855 95160 10625 6 
0.297 97356 10844 11 
0.263356 98396 10933 10 
0.317812 99148 11015 9 
0.366549 1240 1007 17 
0.104711 1935 1009 5 
0.313398 2793 1011 5 
0.146766 3401 1014 3 
0.121644 3479 1015 0 
0.174183 5345 1028 7 
0.160624 5516 1031 4 
0.144219 8316 1040 9 
0.117617 10050 1052 4 
0.079326 10092 1053 1 
0.120411 10732 1056 0 
0.200992 11012 1058 7 
0.184992 11981 1063 6 
0.152443 12685 1067 3 
0.09876 12951 1070 4 
0.205883 15382 1080 7 
0.173331 16404 1086 11 
0.149157 16827 1088 10 
0.316196 17124 1092 11 
0.177852 19034 1110 12 
0.167816 19662 1113 7 
0.303227 22299 1127 5 
0.149165 22869 1133 10 
0.147388 24121 1146 10 
0.282598 26452 1165 16 
0.117282 26867 1168 0 
0.297104 27190 1170 12 
0.241344 29632 1181 3 
0.206526 30214 1186 13 
0.123597 30789 1192 6 
0.210164 32391 1199 14 
0.126075 33038 1203 7 
0.34806 34304 1209 16 
0.168328 35315 1210 3 
0.099446 36519 1223 3 
0.142962 38442 1236 1 
0.174388 38659 1238 10 
0.268513 41104 1252 11 
0.25867 41801 1254 9 
0.157377 42195 1261 3 
0.094811 43391 1266 0 
0.264854 44216 1272 16 
0.065612 44866 1277 0 
0.130659 46792 1290 7 
0.239702 46849 1291 13 
0.13203 47330 1293 0 
0.20606 47782 1297 14 
0.375989 49025 1307 9 
0.369007 49487 1310 18 
0.17506 50299 1318 5 
0.152656 51972 1328 4 
0.219627 52041 1329 9 
0.186781 52863 1338 6 
0.160417 53368 1341 11 
0.289422 54009 1348 13 
0.148175 54310 1349 6 
0.182811 55237 1354 10 
0.243487 55827 1356 10 
0.249897 57233 1361 10 
0.235725 58308 1367 8 
0.143021 59771 1376 6 
0.117128 61302 1383 3 
0.19227 62136 1386 10 
0.206521 62573 1389 9 
0.434599 63697 1394 18 
0.171604 63869 1397 4 
0.228134 63873 1398 10 
0.22976 64450 1404 9 
0.146016 65068 1406 3 
0.120471 65263 1407 4 
0.274843 67621 1421 9 
0.203127 68071 1422 5 
0.086975 68490 1427 2 
0.156612 68598 1428 8 
0.134327 69624 1434 6 
0.150522 72574 1446 3 
0.115819 72973 1448 0 
0.129706 4149 522 9 
0.113284 5130 528 6 
0.141227 6094 529 4 
0.296954 6179 530 11 
0.177878 7415 538 8 
0.37176 7457 539 17 
0.122401 10070 559 6 
0.119799 10310 562 6 
0.111946 12351 573 0 
0.187897 13223 580 4 
0.123904 13703 586 7 
0.093821 15693 592 4 
0.16258 16846 601 6 
0.253463 19654 618 11 
0.196112 21902 626 8 
0.087873 21977 627 0 
0.290173 22041 629 11 
0.181447 22296 631 13 
0.21506 22985 634 13 
0.233478 23290 635 8 
0.424618 24263 638 24 
0.089044 25087 644 2 
0.192604 25802 649 12 
0.067118 25879 651 0 
0.134957 25911 652 1 
0.168064 27206 660 8 
0.307678 28965 670 11 
0.119651 29883 674 5 
0.18272 30939 689 2 
0.352895 32622 703 15 
0.126315 35385 717 4 
0.220598 35936 722 15 
0.200998 37376 734 7 
0.122335 37739 737 5 
0.231156 39184 741 13 
0.207111 39596 744 12 
0.174315 40630 749 6 
0.103076 40712 750 2 
0.16884 40736 751 9 
0.301285 40751 752 12 
0.194112 41153 756 6 
0.134456 41179 757 2 
0.208445 42449 765 7 
0.18756 42507 766 9 
0.175363 44862 780 11 
0.170439 45498 783 9 
0.128713 45925 786 7 
0.140381 47067 794 8 
0.191559 47268 797 13 
0.142527 48433 802 7 
0.164861 49080 805 11 
0.169921 49873 807 9 
0.245363 51661 810 6 
0.150161 52158 812 1 
0.343791 52161 813 16 
0.177584 52828 821 5 
0.225289 53171 824 8 
0.249088 54349 831 9 
0.140233 54458 832 4 
0.190989 54923 834 8 
0.15356 56599 849 8 
0.150712 56912 850 4 
0.166221 56929 851 11 
0.235079 57273 854 9 
0.357295 58599 861 14 
0.322836 60447 871 13 
0.154595 60982 873 5 
0.109678 62421 879 5 
0.210612 63949 887 14 
0.177503 66120 899 11 
0.470821 70511 924 19 
0.107659 71066 927 4 
0.167478 71862 931 11 
0.099239 72209 933 4 
0.069048 72877 937 0 
0.320508 73813 946 14 
0.115543 74204 950 5 
0.176568 74632 953 7 
0.328763 75193 956 16 
0.35565 75961 960 16 
0.160096 78875 976 11 
0.108114 78961 978 5 
0.09724 79448 980 2 
0.162239 80871 988 3 
0.252624 82167 999 12 
0.167128 83925 1011 9 
0.177844 86220 1023 8 
0.201044 86283 1025 12 
0.149874 87399 1033 2 
0.167896 93473 1072 9 
0.143338 95555 1087 9 
0.112454 96010 1089 5 
0.310128 98096 1097 12 
0.392185 98125 1098 10 
0.101094 98390 1099 4 
0.271054 98888 1100 7 
